"Dwellings Location on Census Night","2111426","Two family household",0
"Dwellings Location on Census Night","2111426","Three or more family household",0
"Dwellings Location on Census Night","2111426","Lone person household",41
"Dwellings Location on Census Night","2111426","Group household",8
"Dwellings Location on Census Night","2111426","Visitors only",0
"Dwellings Location on Census Night","2111426","Other non-classifiable",18
"Dwellings Location on Census Night","2111426","Not applicable",19
"Dwellings Location on Census Night","2111427","One family household with only family members present",245
"Dwellings Location on Census Night","2111427","One family household with non-family members present",5
"Dwellings Location on Census Night","2111427","Two family household",5
"Dwellings Location on Census Night","2111427","Three or more family household",0
"Dwellings Location on Census Night","2111427","Lone person household",216
"Dwellings Location on Census Night","2111427","Group household",35
"Dwellings Location on Census Night","2111427","Visitors only",4
"Dwellings Location on Census Night","2111427","Other non-classifiable",50
"Dwellings Location on Census Night","2111427","Not applicable",37
"Dwellings Location on Census Night","2111428","One family household with only family members present",131
"Dwellings Location on Census Night","2111428","One family household with non-family members present",4
"Dwellings Location on Census Night","2111428","Two family household",4
"Dwellings Location on Census Night","2111428","Three or more family household",0
"Dwellings Location on Census Night","2111428","Lone person household",71
"Dwellings Location on Census Night","2111428","Group household",8
"Dwellings Location on Census Night","2111428","Visitors only",4
"Dwellings Location on Census Night","2111428","Other non-classifiable",3
"Dwellings Location on Census Night","2111428","Not applicable",27
"Dwellings Location on Census Night","2111429","One family household with only family members present",95
"Dwellings Location on Census Night","2111429","One family household with non-family members present",0
"Dwellings Location on Census Night","2111429","Two family household",0
"Dwellings Location on Census Night","2111429","Three or more family household",0
"Dwellings Location on Census Night","2111429","Lone person household",32
"Dwellings Location on Census Night","2111429","Group household",4
"Dwellings Location on Census Night","2111429","Visitors only",0
"Dwellings Location on Census Night","2111429","Other non-classifiable",7
"Dwellings Location on Census Night","2111429","Not applicable",18
"Dwellings Location on Census Night","2111430","One family household with only family members present",80
"Dwellings Location on Census Night","2111430","One family household with non-family members present",0
"Dwellings Location on Census Night","2111430","Two family household",0
"Dwellings Location on Census Night","2111430","Three or more family household",0
"Dwellings Location on Census Night","2111430","Lone person household",19
"Dwellings Location on Census Night","2111430","Group household",9
"Dwellings Location on Census Night","2111430","Visitors only",0
"Dwellings Location on Census Night","2111430","Other non-classifiable",4
"Dwellings Location on Census Night","2111430","Not applicable",9
"Dwellings Location on Census Night","2111431","One family household with only family members present",57
"Dwellings Location on Census Night","2111431","One family household with non-family members present",6
"Dwellings Location on Census Night","2111431","Two family household",0
"Dwellings Location on Census Night","2111431","Three or more family household",0
"Dwellings Location on Census Night","2111431","Lone person household",35
"Dwellings Location on Census Night","2111431","Group household",19
"Dwellings Location on Census Night","2111431","Visitors only",0
"Dwellings Location on Census Night","2111431","Other non-classifiable",0
"Dwellings Location on Census Night","2111431","Not applicable",24
"Dwellings Location on Census Night","2111432","One family household with only family members present",120
"Dwellings Location on Census Night","2111432","One family household with non-family members present",0
